exp,date,w,fss,q
EG2,2018-11-23T07:00:00Z,51,0.9261858067205,1
EG2,2018-11-23T07:00:00Z,101,0.969937289395654,1
EG2,2018-11-23T07:00:00Z,1,0.651436903833188,5
EG2,2018-11-23T07:00:00Z,5,0.704720765343804,5
EG2,2018-11-23T07:00:00Z,11,0.754211475649597,5
EG2,2018-11-23T07:00:00Z,51,0.875370255522857,5
EG2,2018-11-23T07:00:00Z,101,0.931981523314501,5
EG2,2018-11-23T07:00:00Z,1,0.621842472084827,10
EG2,2018-11-23T07:00:00Z,5,0.676596041309641,10
EG2,2018-11-23T07:00:00Z,11,0.720503345376991,10
EG2,2018-11-23T07:00:00Z,51,0.835040279681348,10
EG2,2018-11-23T07:00:00Z,101,0.90392289325969,10
EG2,2018-11-23T07:00:00Z,1,0.503173608170603,25
EG2,2018-11-23T07:00:00Z,5,0.55144734342664,25
EG2,2018-11-23T07:00:00Z,11,0.593921093543059,25
EG2,2018-11-23T07:00:00Z,51,0.73145652248028,25
EG2,2018-11-23T07:00:00Z,101,0.797198187066754,25
EG2,2018-11-23T07:00:00Z,1,0.231241436636417,50
EG2,2018-11-23T07:00:00Z,5,0.268146450478718,50
EG2,2018-11-23T07:00:00Z,11,0.30430853734513,50
EG2,2018-11-23T07:00:00Z,51,0.507196289292061,50
EG2,2018-11-23T07:00:00Z,101,0.606622015790904,50
EG2,2018-11-23T08:00:00Z,1,0.747115756523682,1
EG2,2018-11-23T08:00:00Z,5,0.805941630382822,1
EG2,2018-11-23T08:00:00Z,11,0.850875086531592,1
EG2,2018-11-23T08:00:00Z,51,0.944891757728158,1
EG2,2018-11-23T08:00:00Z,101,0.975478819525783,1
EG2,2018-11-23T08:00:00Z,1,0.670008056231395,5
EG2,2018-11-23T08:00:00Z,5,0.718717673574584,5
EG2,2018-11-23T08:00:00Z,11,0.763084072282869,5
EG2,2018-11-23T08:00:00Z,51,0.88042173994111,5
EG2,2018-11-23T08:00:00Z,101,0.935112157608237,5
EG2,2018-11-23T08:00:00Z,1,0.608207419315577,10
EG2,2018-11-23T08:00:00Z,5,0.654760104354762,10
EG2,2018-11-23T08:00:00Z,11,0.695580493201948,10
EG2,2018-11-23T08:00:00Z,51,0.815309487594072,10
EG2,2018-11-23T08:00:00Z,101,0.892605217384832,10
EG2,2018-11-23T08:00:00Z,1,0.491186872922808,25
EG2,2018-11-23T08:00:00Z,5,0.536988581608455,25
EG2,2018-11-23T08:00:00Z,11,0.581722102235851,25
EG2,2018-11-23T08:00:00Z,51,0.735827144076573,25
EG2,2018-11-23T08:00:00Z,101,0.816871121457286,25
EG2,2018-11-23T08:00:00Z,1,0.223884014960227,50
EG2,2018-11-23T08:00:00Z,5,0.256951995098923,50
EG2,2018-11-23T08:00:00Z,11,0.294408901726735,50
EG2,2018-11-23T08:00:00Z,51,0.478678692918752,50
EG2,2018-11-23T08:00:00Z,101,0.576585003577112,50
EG2,2018-11-23T09:00:00Z,1,0.765657747859726,1
EG2,2018-11-23T09:00:00Z,5,0.825833300140423,1
EG2,2018-11-23T09:00:00Z,11,0.870149326711291,1
EG2,2018-11-23T09:00:00Z,51,0.958121116899781,1
EG2,2018-11-23T09:00:00Z,101,0.981334170631044,1
EG2,2018-11-23T09:00:00Z,1,0.680253100941305,5
EG2,2018-11-23T09:00:00Z,5,0.726564987165173,5
EG2,2018-11-23T09:00:00Z,11,0.767500385766419,5
EG2,2018-11-23T09:00:00Z,51,0.883855593232319,5
EG2,2018-11-23T09:00:00Z,101,0.936406645772383,5
EG2,2018-11-23T09:00:00Z,1,0.592644728393845,10
EG2,2018-11-23T09:00:00Z,5,0.63392670951366,10
EG2,2018-11-23T09:00:00Z,11,0.67119246216829,10
EG2,2018-11-23T09:00:00Z,51,0.797624932301747,10
EG2,2018-11-23T09:00:00Z,101,0.887635336853584,10
EG2,2018-11-23T09:00:00Z,1,0.439795498190749,25
EG2,2018-11-23T09:00:00Z,5,0.487518668027934,25
EG2,2018-11-23T09:00:00Z,11,0.52799903794945,25
EG2,2018-11-23T09:00:00Z,51,0.664543974196238,25
EG2,2018-11-23T09:00:00Z,101,0.759448082016395,25
EG2,2018-11-23T09:00:00Z,1,0.212694497476427,50
EG2,2018-11-23T09:00:00Z,5,0.245166663132852,50
EG2,2018-11-23T09:00:00Z,11,0.275846278092866,50
EG2,2018-11-23T09:00:00Z,51,0.419677423517012,50
EG2,2018-11-23T09:00:00Z,101,0.516200799554835,50
EG2,2018-11-23T10:00:00Z,1,0.782427981960131,1
EG2,2018-11-23T10:00:00Z,5,0.841181637622074,1
EG2,2018-11-23T10:00:00Z,11,0.884629571089354,1
EG2,2018-11-23T10:00:00Z,51,0.967499110250722,1
EG2,2018-11-23T10:00:00Z,101,0.985513720583308,1
EG2,2018-11-23T10:00:00Z,1,0.683955456070139,5
EG2,2018-11-23T10:00:00Z,5,0.730180308021247,5
EG2,2018-11-23T10:00:00Z,11,0.769616779264924,5
EG2,2018-11-23T10:00:00Z,51,0.887768693209294,5
EG2,2018-11-23T10:00:00Z,101,0.948614588867665,5
EG2,2018-11-23T10:00:00Z,1,0.586704378632226,10
EG2,2018-11-23T10:00:00Z,5,0.628156115815818,10
EG2,2018-11-23T10:00:00Z,11,0.664507035703933,10
EG2,2018-11-23T10:00:00Z,51,0.792990641686668,10
EG2,2018-11-23T10:00:00Z,101,0.885502358555579,10
EG2,2018-11-23T10:00:00Z,1,0.405915134590874,25
EG2,2018-11-23T10:00:00Z,5,0.450132834112931,25
EG2,2018-11-23T10:00:00Z,11,0.488326270668465,25
EG2,2018-11-23T10:00:00Z,51,0.612778258887956,25
EG2,2018-11-23T10:00:00Z,101,0.708798758936683,25
EG2,2018-11-23T10:00:00Z,1,0.187462878637894,50
EG2,2018-11-23T10:00:00Z,5,0.221879660634938,50
EG2,2018-11-23T10:00:00Z,11,0.245837818507501,50
EG2,2018-11-23T10:00:00Z,51,0.358020558435218,50
EG2,2018-11-23T10:00:00Z,101,0.461578055290996,50
EG2,2018-11-23T11:00:00Z,1,0.7916803584799,1
EG2,2018-11-23T11:00:00Z,5,0.8467782869063,1
EG2,2018-11-23T11:00:00Z,11,0.887455829235534,1
EG2,2018-11-23T11:00:00Z,51,0.971306041997583,1
EG2,2018-11-23T11:00:00Z,101,0.988825905533392,1
EG2,2018-11-23T11:00:00Z,1,0.68510287234758,5
EG2,2018-11-23T11:00:00Z,5,0.73099487417173,5
EG2,2018-11-23T11:00:00Z,11,0.7711584184292,5
EG2,2018-11-23T11:00:00Z,51,0.890061216088657,5
EG2,2018-11-23T11:00:00Z,101,0.948732821249187,5
EG2,2018-11-23T11:00:00Z,1,0.578726931406237,10
EG2,2018-11-23T11:00:00Z,5,0.621118788280467,10
EG2,2018-11-23T11:00:00Z,11,0.657436629384202,10
EG2,2018-11-23T11:00:00Z,51,0.783495303667556,10
EG2,2018-11-23T11:00:00Z,101,0.870382388348862,10
EG2,2018-11-23T11:00:00Z,1,0.348632747390668,25
EG2,2018-11-23T11:00:00Z,5,0.398852993121039,25
EG2,2018-11-23T11:00:00Z,11,0.445057555487987,25
EG2,2018-11-23T11:00:00Z,51,0.608425341605278,25
EG2,2018-11-23T11:00:00Z,101,0.70960280051345,25
EG2,2018-11-23T11:00:00Z,1,0.161832197121597,50
EG2,2018-11-23T11:00:00Z,5,0.190417630480867,50
EG2,2018-11-23T11:00:00Z,11,0.208355515614473,50
EG2,2018-11-23T11:00:00Z,51,0.304899593062522,50
EG2,2018-11-23T11:00:00Z,101,0.418537061432227,50
EG2,2018-11-23T12:00:00Z,1,0.812228520167598,1
EG2,2018-11-23T12:00:00Z,5,0.862620060770611,1
EG2,2018-11-23T12:00:00Z,11,0.898036152386871,1
EG2,2018-11-23T12:00:00Z,51,0.975854957859646,1
EG2,2018-11-23T12:00:00Z,101,0.990997608581047,1
EG2,2018-11-23T12:00:00Z,1,0.699164691516348,5
EG2,2018-11-23T12:00:00Z,5,0.74321235597795,5
EG2,2018-11-23T12:00:00Z,11,0.782158564316024,5
EG2,2018-11-23T12:00:00Z,51,0.900302362317162,5
EG2,2018-11-23T12:00:00Z,101,0.952394733627276,5
EG2,2018-11-23T12:00:00Z,1,0.557621904743292,10
EG2,2018-11-23T12:00:00Z,5,0.603938589838244,10
EG2,2018-11-23T12:00:00Z,11,0.645348764984603,10
EG2,2018-11-23T12:00:00Z,51,0.801564640969776,10
EG2,2018-11-23T12:00:00Z,101,0.88294460382543,10
EG2,2018-11-23T12:00:00Z,1,0.326712532394017,25
EG2,2018-11-23T12:00:00Z,5,0.373880003545153,25
EG2,2018-11-23T12:00:00Z,11,0.418139684132611,25
EG2,2018-11-23T12:00:00Z,51,0.608157048699046,25
EG2,2018-11-23T12:00:00Z,101,0.727729374372301,25
EG2,2018-11-23T12:00:00Z,1,0.143967085161209,50
EG2,2018-11-23T12:00:00Z,5,0.162673816740862,50
EG2,2018-11-23T12:00:00Z,11,0.17316762715894,50
EG2,2018-11-23T12:00:00Z,51,0.241758363140335,50
EG2,2018-11-23T12:00:00Z,101,0.365612991125522,50
